ocd-division,COUNTY,Location Name,Address 1,Address 2,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change
ocd-division/country:us/state:mn/county:dakota,Dakota,Hastings City Hall,101 4th St E,,Hastings,MN,55033,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Hastings City Hall,101 4th St E,,Hastings,MN,55033,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,800,1700,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,800,1700,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,800,1700,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,800,1700,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,800,1700,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,800,1700,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,800,1700,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:douglas,Douglas,Douglas County Courthouse ,305 8th Ave W,,Alexandria,MN,56308,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:douglas,Douglas,Douglas County Courthouse ,305 8th Ave W,,Alexandria,MN,56308,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:douglas,Douglas,Douglas County Courthouse ,305 8th Ave W,,Alexandria,MN,56308,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:douglas,Douglas,Douglas County Courthouse ,305 8th Ave W,,Alexandria,MN,56308,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:douglas,Douglas,Douglas County Courthouse ,305 8th Ave W,,Alexandria,MN,56308,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:douglas,Douglas,Douglas County Courthouse ,305 8th Ave W,,Alexandria,MN,56308,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:douglas,Douglas,Douglas County Courthouse ,305 8th Ave W,,Alexandria,MN,56308,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:douglas,Douglas,Douglas County Courthouse ,305 8th Ave W,,Alexandria,MN,56308,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:douglas,Douglas,Douglas County Courthouse ,305 8th Ave W,,Alexandria,MN,56308,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:faribault,Faribault,Faribault County Courthouse,415 N Main St,,Blue Earth,MN,56013,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:faribault,Faribault,Faribault County Courthouse,415 N Main St,,Blue Earth,MN,56013,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:faribault,Faribault,Faribault County Courthouse,415 N Main St,,Blue Earth,MN,56013,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:faribault,Faribault,Faribault County Courthouse,415 N Main St,,Blue Earth,MN,56013,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:faribault,Faribault,Faribault County Courthouse,415 N Main St,,Blue Earth,MN,56013,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:faribault,Faribault,Faribault County Courthouse,415 N Main St,,Blue Earth,MN,56013,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:faribault,Faribault,Faribault County Courthouse,415 N Main St,,Blue Earth,MN,56013,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:faribault,Faribault,Faribault County Courthouse,415 N Main St,,Blue Earth,MN,56013,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:faribault,Faribault,Faribault County Courthouse,415 N Main St,,Blue Earth,MN,56013,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:fillmore,Fillmore,Fillmore County Courthouse,101 Fillmore St,,Preston,MN,55965,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:fillmore,Fillmore,Fillmore County Courthouse,101 Fillmore St,,Preston,MN,55965,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:fillmore,Fillmore,Fillmore County Courthouse,101 Fillmore St,,Preston,MN,55965,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:fillmore,Fillmore,Fillmore County Courthouse,101 Fillmore St,,Preston,MN,55965,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:fillmore,Fillmore,Fillmore County Courthouse,101 Fillmore St,,Preston,MN,55965,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:fillmore,Fillmore,Fillmore County Courthouse,101 Fillmore St,,Preston,MN,55965,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:fillmore,Fillmore,Fillmore County Courthouse,101 Fillmore St,,Preston,MN,55965,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:fillmore,Fillmore,Fillmore County Courthouse,101 Fillmore St,,Preston,MN,55965,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:fillmore,Fillmore,Fillmore County Courthouse,101 Fillmore St,,Preston,MN,55965,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:freeborn,Freeborn,,411 S Broadway,,Albert Lea,MN,56007,800,1700,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:freeborn,Freeborn,,411 S Broadway,,Albert Lea,MN,56007,800,1700,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:freeborn,Freeborn,,411 S Broadway,,Albert Lea,MN,56007,800,1700,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:freeborn,Freeborn,,411 S Broadway,,Albert Lea,MN,56007,800,1700,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:freeborn,Freeborn,,411 S Broadway,,Albert Lea,MN,56007,800,1700,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:freeborn,Freeborn,,411 S Broadway,,Albert Lea,MN,56007,800,1700,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:freeborn,Freeborn,,411 S Broadway,,Albert Lea,MN,56007,800,1700,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:freeborn,Freeborn,,411 S Broadway,,Albert Lea,MN,56007,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:freeborn,Freeborn,,411 S Broadway,,Albert Lea,MN,56007,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Cannon Falls City Hall,918 River Rd,,Cannon Falls,MN,55009,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Cannon Falls City Hall,918 River Rd,,Cannon Falls,MN,55009,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Cannon Falls City Hall,918 River Rd,,Cannon Falls,MN,55009,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Cannon Falls City Hall,918 River Rd,,Cannon Falls,MN,55009,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Cannon Falls City Hall,918 River Rd,,Cannon Falls,MN,55009,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Cannon Falls City Hall,918 River Rd,,Cannon Falls,MN,55009,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Cannon Falls City Hall,918 River Rd,,Cannon Falls,MN,55009,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Cannon Falls City Hall,918 River Rd,,Cannon Falls,MN,55009,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Cannon Falls City Hall,918 River Rd,,Cannon Falls,MN,55009,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/31/2016,11/4/2016,no,no,,no
